time,kf_x,kf_y,odom_x,odom_y
1751764281.794061,0.6437260861560157,1.6715544222469565,0.5289005320315698,1.6711527472917829
1751764281.8958251,0.6495374773362912,1.659062360308596,0.5368718243897532,1.652645878893263
1751764281.9645827,0.6550341010225209,1.6392025524030924,0.5423317783874777,1.6386510047333278
1751764282.0661857,0.6643749556743959,1.625010066523902,0.5496275937380769,1.6173279883518514
1751764282.134779,0.6735959387207862,1.6037226484150033,0.5537911725604813,1.6033019504456307
1751764282.2355509,0.6745712846541376,1.5898603970815341,0.5591141802006917,1.5822207603269978
1751764282.3042216,0.6801297791198196,1.5678862118248278,0.5622378845139228,1.5675584070361444
1751764282.4060829,0.6825202685744372,1.5538796243986561,0.5658971437362338,1.5467066967569634
1751764282.4745636,0.6845633728562779,1.5321992335301151,0.5680091042335419,1.5318705976480076
1751764282.5759852,0.6883625809519756,1.517508085985343,0.5704787264096007,1.5102934979055018
1751764282.6447659,0.6874385066567259,1.4960001636781364,0.5717283409455044,1.495743525553551
1751764282.7464073,0.6904126551416319,1.4813242466437408,0.5731601809844868,1.4740931928513714
1751764282.8149924,0.6891738351985754,1.460345917333422,0.5737976228609697,1.4602978811547487
1751764282.9171722,0.6856225183652868,1.4469676738427995,0.5743534072333775,1.4393951784592807
1751764282.9854264,0.6889999910253506,1.42482053833426,0.5744649740645713,1.424406646962017
1751764283.0886006,0.6892698720648982,1.4110832382136793,0.5742681961177913,1.4042925447686383
1751764283.1570914,0.6865105077976423,1.3896784648446234,0.573895691415664,1.3893140294601922
1751764283.258548,0.6900209067435337,1.3750070492670943,0.5730505407635513,1.3676480511479046
1751764283.327248,0.6874512848255006,1.353452693467251,0.5723263532500914,1.3530845976341854
1751764283.428568,0.6888019169105017,1.338549005746611,0.5710540082167623,1.330663343561773
1751764283.4975827,0.6894062307057134,1.316045541272005,0.5700559256999955,1.3157196163141696
1751764283.599214,0.6858169427347851,1.3023697214617536,0.56853421234672,1.2956743394214074
1751764283.6683507,0.6803897180616869,1.2810257200204458,0.5672712454822451,1.2807616171082519
1751764283.7699842,0.6827640108898354,1.2663772307162364,0.5653536928426243,1.259181440118646
1751764283.838482,0.6790578181324021,1.2448573565730738,0.5639892898649581,1.2446710704374153
1751764283.9399698,0.6797798637980299,1.2299850825147411,0.5618168562846485,1.2227272959901665
1751764284.0083904,0.6767132932089805,1.2087260383073486,0.5604911738377776,1.2086285426127024
1751764284.1107228,0.6723259799533756,1.1952503965853256,0.5585973298923016,1.1886171424606355
1751764284.1794772,0.6676387173205834,1.1745792065944973,0.5571675434108571,1.1745196830980817
1751764284.2811787,0.6664366619838177,1.1611740489546736,0.5551944563788505,1.1545373389534832
1751764284.3503838,0.6607188699653035,1.1418852307431224,0.553952127787801,1.1420029049773166
1751764284.451731,0.6562650745245853,1.1296647610402883,0.5521682986666063,1.1239805717320188
1751764284.5209057,0.6485394577139194,1.1124335036620487,0.5510466934081858,1.1126154103133008
1751764284.6227705,0.6426667722467486,1.1015383040277253,0.5493095501952339,1.0950110725239732
1751764284.6919122,0.6494562464417974,1.0805609715201205,0.5478617181656242,1.0801290669879446
1751764284.7926893,0.6572728003875349,1.066107005270081,0.5458012813663692,1.0589712793720583
1751764284.86104,0.6548126620391268,1.0461993399582334,0.5445756286734222,1.0464255621931768
1751764284.9627855,0.6484564062704726,1.0340307518252825,0.5427695082058426,1.028396019860542
1751764285.0311458,0.6393493910701562,1.0168329638281017,0.5416066786499842,1.0170330061985533
1751764285.1335926,0.6331540253094703,1.0059445155503313,0.5399312492852169,1.0009757986963568
1751764285.2021818,0.6251072966447621,0.9906760857008926,0.538847555757437,0.9907970588027646
1751764285.308097,0.6200479082712512,0.9812309463587763,0.5373170450601854,0.9767056733278171
1751764285.3744812,0.613785748629869,0.9672621753852219,0.5362823156401558,0.9673141047902657
1751764285.4753816,0.6116660822931951,0.9581893405019584,0.5348153827420306,0.954004579371591
1751764285.5437784,0.6057294161364861,0.9456378914465178,0.5339040007758185,0.9457867253518978
1751764285.6458073,0.6002775901194664,0.9378673373902928,0.5326359961822371,0.9344379717006813
1751764285.714086,0.5928534790538422,0.9275907582544115,0.5318771579165323,0.9277844421363493
1751764285.8156548,0.5864466138708605,0.9214148694658043,0.5307999412179769,0.9184013390909598
1751764285.884467,0.5816986980569059,0.912115932422298,0.5300812320784734,0.9121455350561665
1751764285.9856546,0.5789241141358834,0.9065274443386993,0.5291231664360723,0.903927725744741
1751764286.054283,0.574128644841027,0.8984023669084799,0.5284760082246667,0.8984535164533589
1751764286.1556652,0.5726664987730821,0.8932576140353368,0.5275933395513304,0.8910208888565926
1751764286.2248871,0.5671490687412786,0.8862786553757823,0.5270307806879766,0.8863321554270019
1751764286.3257353,0.5652165723297317,0.8816254684836369,0.5262351876724509,0.8796895566330757
1751764286.3949673,0.5608271717687675,0.8757029549026876,0.5257668930680521,0.8757837799022234
1751764286.4960496,0.5582803649276298,0.8719336410087741,0.5251171778734023,0.8699533468902627
1751764286.565192,0.556556524583437,0.8661859237539118,0.5247581548770646,0.866061699330846
1751764286.667129,0.5560434482355833,0.862265878229122,0.524333403627209,0.8602155922879597
1751764286.7355354,0.5556631200397838,0.8566803475104199,0.5241450073560964,0.8567058330618995
1751764286.837086,0.5524411549901017,0.8535033697495593,0.5239718360338996,0.8520258419427656
1751764286.9065847,0.5498289233545363,0.8488742250963568,0.5239092208148355,0.8488958285446043
1751764287.007686,0.5492675147294483,0.8457535729488916,0.5238859075602923,0.8442091354031735
1751764287.0765147,0.5491183800574999,0.8410247650410163,0.5239173152771128,0.8410842380112402
1751764287.177679,0.5491166947746794,0.8381943829690669,0.5240121851525855,0.837180780553802
1751764287.2461312,0.5450096091019131,0.8347131124259243,0.5241007088923256,0.8348374839171775
1751764287.3475885,0.5438232562666583,0.8323902552695079,0.5242708416029241,0.8313222911031045
1751764287.416463,0.5433629250258255,0.8296224685968465,0.5243504327352967,0.8299423041938228
1751764287.5178328,0.5349076891786589,0.8297937400677685,0.524341317043853,0.8299987255026104
1751764287.586348,0.5267334632288206,0.8300395261617018,0.5243350248631968,0.8300345086815474
1751764287.688523,0.5249678547560719,0.8300754262403792,0.5243261574989884,0.8300788144341951
1751764287.7570436,0.5243598035911352,0.830085359246926,0.5243193588201926,0.8301095538247112
1751764287.858779,0.5243065109816214,0.8301009242990841,0.524309193577003,0.8301521785193423
1751764287.9268868,0.524224879137646,0.8301467666772723,0.5243018981419184,0.8301798664207467
1751764288.0286534,0.5241513146683796,0.830180862668946,0.5245338895424304,0.8290960015036518
1751764288.0971448,0.5354835560555831,0.8263898229888129,0.5252355846991957,0.8260674752612388
1751764288.1989806,0.5449731856482596,0.8231532470787576,0.5263987047303601,0.8215457650430079
1751764288.267968,0.5458674697142235,0.8207465271259073,0.5265104400871272,0.8211360145259694
1751764288.3699653,0.5356617216734282,0.8207840755843879,0.5265134291887205,0.8211262001150371
1751764288.4389515,0.5285467503547677,0.8209666988190277,0.5265140479213619,0.8211227059783919
1751764288.540708,0.5271540109957906,0.821068963290231,0.5265117564067344,0.8211267890912967
1751764288.609076,0.5266442946158862,0.8210602568185829,0.5265103558721462,0.8211293696506735
1751764288.7115576,0.526572398258826,0.8210644777070526,0.5265089942157558,0.8211310271821733
1751764288.7807267,0.5265671943895783,0.8210658253335198,0.5265086684164337,0.8211299495768803
1751764288.8817139,0.5265660815344833,0.8210752889643778,0.5265088742185611,0.8211265708303971
1751764288.9501383,0.5265529427252554,0.821093765154046,0.526508971883959,0.821124947027769
1751764289.0520551,0.526530839365747,0.8211100957544217,0.5265085208929445,0.8211252452234175
1751764289.1203089,0.5265106312560239,0.8211184392429843,0.5265079545025059,0.8211267927772357
1751764289.2220502,0.5265065211338572,0.8211181194501157,0.5265073092822997,0.8211290139378783
1751764289.291215,0.526507432703588,0.8211209022255401,0.5265073008145505,0.8211294000885162
1751764289.392566,0.5265126916585652,0.8211229302389843,0.5265079230588949,0.8211280937522241
1751764289.4614887,0.5265205463850476,0.8211240166287885,0.5265085376810162,0.8211268031592199
1751764289.5625844,0.5265208623594072,0.8211247964818517,0.5265092369399944,0.82112591644905
1751764289.6314564,0.5265140066215996,0.8211268128211723,0.526509441823231,0.8211264058671128
1751764289.7337303,0.5265085642651204,0.8211281258096204,0.5265095368382633,0.8211280696002541
1751764289.8024476,0.5265044619531859,0.8211303608525562,0.5265096711384981,0.8211290077699609
1751764289.9044118,0.5265067174950374,0.8211311003325796,0.5265102402614681,0.8211291859157965
1751764289.973589,0.5265136425521513,0.8211306484760349,0.5265108383480145,0.8211285515369119
1751764290.0751107,0.5265177484970845,0.8211299947591203,0.5265117561066524,0.8211275057738137
1751764290.1432822,0.5265185442445509,0.8211295201393891,0.5265122075018781,0.8211273356360435
1751764290.2448392,0.5265156920814781,0.821129893479671,0.526512576271402,0.8211280807659382
1751764290.3139641,0.5317867441394583,0.8183408936895152,0.5274707190031409,0.817761819396038
1751764290.4150224,0.5555723405478752,0.8107818958267692,0.5312237057378498,0.8046030992003708
1751764290.4838183,0.6053387106864676,0.792855301931552,0.5346153692417395,0.7921947879505149
1751764290.5857508,0.6320522492042453,0.7784476814570637,0.539135391929723,0.7704861335097645
1751764290.6540618,0.6555968726062984,0.7556740286714272,0.5409555725273959,0.7555193991792946
1751764290.7555943,0.6575938395736236,0.7418279647963523,0.5417096695094725,0.735276841157477
1751764290.8240128,0.6486070423038404,0.7229374744581911,0.5411498832614067,0.7233545580099868
1751764290.926062,0.640238589381033,0.7104740314277871,0.5384691585512164,0.7032960871234327
1751764290.9945924,0.6450694774280927,0.690307759196244,0.5356060211745829,0.690113482821315
1751764291.0965202,0.6383144704567003,0.6773108615044967,0.5292755005267862,0.6696757821579951
1751764291.1651974,0.6396652620791202,0.6563282348577553,0.5238115775547008,0.6560859104562754
1751764291.266679,0.6334650383991336,0.643349880518883,0.513997827719032,0.6366249277313826
1751764291.3361115,0.6240759358374233,0.623940270012034,0.5061050730074074,0.6237617068020559
1751764291.437728,0.6171304297645003,0.611600287016232,0.4929048217612749,0.6055394737761299
1751764291.506833,0.6027077182146601,0.5944588441835332,0.48391708804224887,0.5944868389759865
1751764291.608384,0.5910041265692199,0.5839415636948224,0.47045936551001005,0.5789908222241955
1751764291.6770644,0.5712589166033889,0.5685984620241256,0.4611000696878656,0.5684673007579073
1751764291.7785604,0.5664209022358548,0.5571996913363367,0.4465208525743295,0.5516037458239426
1751764291.8472884,0.5554543596928968,0.5402497551264318,0.4373429627752647,0.5402981007506119
1751764291.9487755,0.5481125129484034,0.528719786436131,0.4243426360201966,0.5220768773917821
1751764292.0174346,0.5352034802426755,0.5102795308399537,0.4170728665668011,0.5098973014572941
1751764292.1188776,0.525423110944759,0.4972616988448242,0.4074259382903582,0.4902806611444855
1751764292.1879537,0.5190764299548911,0.47653994756880347,0.4019039784261931,0.476507397324637
1751764292.2919576,0.5153323433130854,0.4624027322673981,0.3952272507158759,0.4552825921808115
1751764292.3602057,0.5103150723515798,0.44082060037357285,0.3919156814457486,0.4408261183390217
1751764292.4607341,0.5079038537889192,0.4262185876827982,0.38845336361395655,0.41878789488212026
1751764292.529466,0.5056835930222294,0.4039005939143106,0.38690872205839094,0.40398732410152244
1751764292.630948,0.5048362435575993,0.3888556413924366,0.38542731050445034,0.38165657993020374
1751764292.6991615,0.5040009842396241,0.36647426947237316,0.38488132615987514,0.36676719797087604
1751764292.8013718,0.5039998689097618,0.3515482629924728,0.3848548877665739,0.3443680585955308
1751764292.8703403,0.5046352711971677,0.3292215710531285,0.3850976355698348,0.3294357464893656
1751764292.971752,0.5050964992549312,0.3141728721853577,0.38604654201308486,0.3074786455698353
1751764293.039971,0.5034702836252953,0.2930322892750851,0.38708123211637435,0.2934079243860931
1751764293.1417954,0.504502721418215,0.27830553087372606,0.3892894186495664,0.27121166176020195
1751764293.2103324,0.5077369587737133,0.2567091766681084,0.39098424412505556,0.2572363639316466
1751764293.3118348,0.5080420117557695,0.24245898383361897,0.3940773093960723,0.2354937519351583
1751764293.3802173,0.5145408767534192,0.2210238323681696,0.3962426906043192,0.22146973317932997
1751764293.4821095,0.5116561305332552,0.20795623768864324,0.3993421027869735,0.20080652951607397
1751764293.5508146,0.5163521915871816,0.1860370153247523,0.40140390375767393,0.18597941541989674
1751764293.6518612,0.5197631196919269,0.17184157564203006,0.4040940156182234,0.16487193972479627
1751764293.720992,0.5219309825206973,0.1499362484976172,0.4058270488661382,0.14999805234714259
1751764293.8227358,0.5256740586952209,0.13526209766029967,0.4080858180849033,0.12843128909502619
1751764293.8918955,0.5248956434472203,0.11441306900304526,0.4093107283918282,0.11468107324031514
1751764293.9933069,0.5218259116778305,0.10117446973758915,0.41084933224698,0.0938367786998098
1751764294.0619502,0.5262815482540153,0.07908781152133479,0.41177655740681507,0.07889244423916153
1751764294.1628482,0.5274292001817877,0.06545422131422711,0.41283731908629634,0.05803266541378517
1751764294.231385,0.5290429028787791,0.04330750763615812,0.4134380512661382,0.04307107274419858
1751764294.3335235,0.5321234172858036,0.028226620453236723,0.4139279068671379,0.02058091705568099
1751764294.4022613,0.5307608598383462,0.007073308494222312,0.41389419464304256,0.007168440977937448
1751764294.5034685,0.5254051134714622,-0.006771984787211076,0.4134521558266464,-0.01452452736960995
1751764294.5723085,0.5298721564059591,-0.029265148005105095,0.4128714031642861,-0.02950870513179408
1751764294.673886,0.531001185631742,-0.044366645678863406,0.41130947797208256,-0.05196015950645965
1751764294.7432115,0.5298768411913806,-0.06664303239221611,0.4099669722309968,-0.06687801026869267
1751764294.844612,0.528442920181575,-0.08152214185365148,0.40748114981231637,-0.0892330564610444
1751764294.9131231,0.5256635384933697,-0.1039406865737717,0.40542915886745096,-0.1041014282243961
1751764295.0150385,0.5233242250736522,-0.1187499947682899,0.40161756758315975,-0.1262846216613777
1751764295.0836134,0.519043780931665,-0.14084283974900189,0.398665096461617,-0.14099377996714155
1751764295.184836,0.5157590690510415,-0.15532104796288687,0.3937091434303624,-0.16292977295993744
1751764295.2545035,0.5104126871288475,-0.17719716908082841,0.3901510210768802,-0.17748065079622247
1751764295.3565013,0.5065736874514137,-0.19169607172240388,0.3843200123462807,-0.1992154393265837
1751764295.4253469,0.5002801256893796,-0.21332273974963042,0.3799827333950768,-0.21359004628721606
1751764295.5269768,0.4956185964184207,-0.22761251288818526,0.37261239592941203,-0.23488740016545256
1751764295.5954938,0.48760750573138945,-0.2486621577063755,0.3670701648015049,-0.24883838722735727
1751764295.6968596,0.48183408017653934,-0.26243194897968897,0.35829624132329746,-0.2695611092781675
1751764295.7652767,0.47248696960231945,-0.2829957791006114,0.3520324568684255,-0.2831988202263522
1751764295.8668962,0.4657981795825441,-0.2964727386524635,0.3418991337523028,-0.30331362990321487
1751764295.9351573,0.45509753293387667,-0.31624028571792834,0.3346684797352202,-0.31645665631885306
1751764296.0370169,0.44707330600674194,-0.3284610404427808,0.32377847999009224,-0.33469149056271424
1751764296.1060367,0.4328153543593495,-0.3469770222251874,0.315622825365262,-0.3472953743833711
1751764296.2075505,0.4261659712689622,-0.3591573337602658,0.3031321815435274,-0.36508848296298796
1751764296.2760935,0.4102124337161037,-0.3764573173081147,0.2943119801438022,-0.3767072119328556
1751764296.3778443,0.40317332513652276,-0.38827028853998397,0.2801213137471458,-0.39408649894077047
1751764296.4461284,0.39042120469275576,-0.4050231028204051,0.2702030385077665,-0.40530956272937513
1751764296.5480313,0.38033109027176826,-0.4160131878142187,0.25462541454341386,-0.42159320685383744
1751764296.6161864,0.3633523056128614,-0.4313849244425568,0.24442708509957348,-0.4314997525396231
1751764296.7181225,0.35027987094900404,-0.44073231334756396,0.22920781270828913,-0.4453188644048267
1751764296.7865775,0.3287053108027082,-0.45419429103254894,0.21833347920392873,-0.4544856518689456
1751764296.8880079,0.3216100830803857,-0.4634521707672101,0.201047429156803,-0.4682208496256902
1751764296.957592,0.30564724926734194,-0.4760754210037482,0.18973261890862375,-0.47668571227966733
1751764297.0586183,0.29207194127072217,-0.48406023742722726,0.17333310031589827,-0.48834294732076244
1751764297.1272864,0.2731247229499638,-0.49643394413003705,0.16091683130092602,-0.4967648747547735
1751764297.2287128,0.26554442337916645,-0.5043560612275998,0.14328030182903934,-0.5080202156129263
1751764297.297871,0.2445022043967916,-0.5154651940834701,0.1304669575618575,-0.5157393255807631
1751764297.399563,0.23469345146801468,-0.522649877956811,0.11098723254727069,-0.5267557642542038
1751764297.4681816,0.21789962306747013,-0.5332203270045679,0.09847742750206963,-0.5334944405043466
1751764297.5699406,0.20039723334353038,-0.5394706494566158,0.07986925861214814,-0.543034683884219
1751764297.6384835,0.18168091531717434,-0.5494059006174977,0.06638013402546733,-0.5495743018333626
1751764297.73958,0.17010135078207916,-0.5553953133827412,0.04704100223126061,-0.5584985883524876
1751764297.8083184,0.14958061316492494,-0.5642227254004674,0.0333304620384109,-0.5645237355277546
1751764297.910144,0.13809012499632323,-0.5699570896611109,0.01257170440585051,-0.573089023295596
1751764297.979321,0.11900195829244581,-0.5780103086645436,-0.0006697802789797457,-0.5782439905698544
1751764298.0804808,0.10063598041617922,-0.582683879433645,-0.02029016919239434,-0.5854557250446599
1751764298.149709,0.08086149469813064,-0.5901123903901512,-0.03440312655728429,-0.5904472133618529
1751764298.2508202,0.06864734733982292,-0.5947718869375497,-0.05449694015204765,-0.597409956316887
1751764298.319335,0.04619420281491482,-0.6014260005694678,-0.06861516994423145,-0.60220535919472
1751764298.4216654,0.035805590097169715,-0.6056653711682561,-0.08992816411183481,-0.6092577793727327
1751764298.4903903,0.015701013551678467,-0.6131706497532409,-0.10409578985309309,-0.6140184305886752
1751764298.592655,0.001636091050794597,-0.618417453410295,-0.12522468098715714,-0.6214722587896644
1751764298.6614556,-0.019459626834232135,-0.6263758311722587,-0.13923261388293534,-0.6266522718732606
1751764298.7635458,-0.033452770293316725,-0.6317824900739979,-0.16014284573986085,-0.6347018669414358
1751764298.832138,-0.054232210942276704,-0.6401461429514365,-0.17397790623797965,-0.6403059395721323
1751764298.9338305,-0.06806163712806623,-0.6459993470880594,-0.19474183222329441,-0.6488263599517605
1751764299.0024078,-0.08864574080335447,-0.6545377133371932,-0.20850944442143513,-0.6546199657318741
1751764299.1039662,-0.10186482749364772,-0.6602272881877267,-0.2276063441917137,-0.6629546279953047
1751764299.1726959,-0.1290948608936982,-0.668725155792506,-0.24047035355392515,-0.6688364197247308
1751764299.2743652,-0.1391080621365417,-0.6751675190709642,-0.26001629467733195,-0.6781281667865907
1751764299.3432224,-0.15953526657837447,-0.6842454194684842,-0.27206392131473695,-0.6839515940245336
1751764299.4447665,-0.1728798483889038,-0.6906652053504941,-0.2921991721718645,-0.6938578154607973
1751764299.5136774,-0.1877416261811205,-0.7006478652417271,-0.305536080378726,-0.7005949413353169
1751764299.6148684,-0.19949503050173695,-0.7073774875772713,-0.32478202265058914,-0.7105376815545685
1751764299.6841993,-0.2213275368738531,-0.716942682171917,-0.3366333125712655,-0.7167847556451657
1751764299.7857752,-0.23963546642779676,-0.7228312744161897,-0.3542457711132499,-0.7262536860173497
1751764299.8541656,-0.2556461383649007,-0.7333944213160575,-0.36733591405843913,-0.7334493008528569
1751764299.9559538,-0.2647616721615524,-0.7404021266472941,-0.3857661083116288,-0.7439701682871076
1751764300.0241127,-0.28482102875114,-0.7508853780381539,-0.3972843038202216,-0.7507552574128771
1751764300.1259446,-0.29900847864084745,-0.7576462008050113,-0.41378661622375495,-0.7607052000301708
1751764300.194313,-0.3205896347418811,-0.767145242769679,-0.4238225965577379,-0.7669065266816572
1751764300.2957373,-0.3375925596633154,-0.7729290943255549,-0.43777443742336936,-0.7757393752474946
1751764300.3643758,-0.3568466008449704,-0.7815892992512868,-0.4467013811446935,-0.7814879470425931
1751764300.4660323,-0.36963328801871576,-0.7871557596266524,-0.459192078024073,-0.7896818474496183
1751764300.5350945,-0.38725912852116634,-0.7949725397826641,-0.4670368223705031,-0.7949216656845324
1751764300.636905,-0.3984614704426124,-0.7998420873080444,-0.4777710768664985,-0.8022098922152228
1751764300.7053895,-0.4149025165629656,-0.8067849776943278,-0.4842415377977884,-0.8066757388971895
1751764300.8070347,-0.4248014032756292,-0.8110648212477284,-0.4932389965798547,-0.8130040299593648
1751764300.875837,-0.4397991805739553,-0.817190304275743,-0.4989744835495733,-0.8171435022039057
1751764300.9775105,-0.4470723550398932,-0.8213502683579984,-0.5072604436867982,-0.8231443496890449
1751764301.0463343,-0.458468237681317,-0.8269483493454127,-0.512343337421848,-0.8268527636397954
1751764301.147687,-0.46557813414204485,-0.8306267188539332,-0.5199634021885278,-0.8324311478696218
1751764301.2161694,-0.4750546931183028,-0.8358192714236079,-0.5243994423973212,-0.8356967821467711
1751764301.3183868,-0.48216000709983975,-0.8388837014753417,-0.5303954547888411,-0.8401366604291526
1751764301.3872406,-0.49382802419702077,-0.8430342525740636,-0.5341475750606883,-0.8429882714077201
1751764301.4886541,-0.49912541008401873,-0.8458959323213969,-0.5397845275003265,-0.8472818563966593
1751764301.5576577,-0.5054237011338121,-0.8502065418728004,-0.5435498015790591,-0.8501405223282982
1751764301.6588104,-0.5102723506998339,-0.8526803005384996,-0.5482353891171214,-0.8537133066896382
1751764301.7269976,-0.5183173820762472,-0.8562763560817214,-0.5513676488065204,-0.8561070930344604
1751764301.8289838,-0.5220711645269481,-0.8584398146376171,-0.5554082882277477,-0.8592038814093337
1751764301.8980403,-0.5295594353402455,-0.8615560869843137,-0.5584581804044976,-0.8616361697943309
1751764302.0007837,-0.5312716841433729,-0.8639762453065148,-0.5629715347514219,-0.8653862252043959
1751764302.0689595,-0.5345724433004005,-0.8676965313990789,-0.5656360915796605,-0.867669765489475
1751764302.1707666,-0.5398476157135635,-0.8697387623734184,-0.569110372652562,-0.8708041062688027
1751764302.2390602,-0.5455910826502567,-0.8729801128388183,-0.5713971727102032,-0.8729327629309275
1751764302.341082,-0.5483077105020485,-0.8751720299930548,-0.5747955190001719,-0.8761817145617565
1751764302.4097497,-0.5518155959161322,-0.8785191608867589,-0.5770428870567479,-0.8783726845754862
1751764302.5107632,-0.5538476902807005,-0.8805350057317013,-0.5798060401628962,-0.8811130287967351
1751764302.579396,-0.5605875268027289,-0.8828048506142206,-0.5814395610575737,-0.8828030675226157
1751764302.681932,-0.5634850587078314,-0.8845332227142174,-0.5838602386572578,-0.8853559363558592
1751764302.7499807,-0.5664402828959626,-0.8871440967150586,-0.5854669425688392,-0.8870767579521459
1751764302.8518674,-0.5691927684622913,-0.8882619384843636,-0.5870255122324065,-0.8887936608854784
1751764302.9221594,-0.5742874991219296,-0.8899417613102941,-0.5880575211269818,-0.8899648311485692
1751764303.0232964,-0.5757263343718854,-0.8907342491822312,-0.5885883982324882,-0.8905745151152031
1751764303.0921905,-0.5842918388103634,-0.8907664398336932,-0.588613536312623,-0.8906086951922536
1751764303.1939218,-0.5868376475389745,-0.8908023739007263,-0.5886801143307805,-0.890688697337795
1751764303.262468,-0.5878869209131714,-0.8909435129292756,-0.5887535256358233,-0.8907674362253468
1751764303.3644981,-0.5879612465504932,-0.8910837925136562,-0.588892519593107,-0.8908936274140687
1751764303.4337375,-0.5879938432144923,-0.8911453559942367,-0.5889919576249651,-0.8909686831432577
1751764303.5346804,-0.5880472767838412,-0.8912070802319673,-0.5891535168517514,-0.8910713959077987
1751764303.6033368,-0.5881577616729388,-0.8913230893646977,-0.5892665327970722,-0.8911301431142825
1751764303.7046602,-0.5883125445536389,-0.8913212558930297,-0.5894406669856191,-0.8912037975106707
1751764303.773898,-0.5885699337574948,-0.8913356932869874,-0.5895597627721432,-0.8912426884543063
1751764303.8747017,-0.5887830048782259,-0.8914151038640181,-0.5897421481507347,-0.8912860517253032
1751764303.9431498,-0.5890100239894857,-0.8913971984563798,-0.5898658358736284,-0.8913045287766371
1751764304.0446923,-0.5892036975168216,-0.8914008414131788,-0.5900541031437491,-0.8913168098187688
1751764304.1135461,-0.5893981103348338,-0.8913502111343514,-0.5901801345614298,-0.8913145560492455
1751764304.214803,-0.5894853243223696,-0.891306732637343,-0.5903620319221212,-0.8912968171129493
1751764304.2835436,-0.5897141016174701,-0.8912407713040783,-0.5904783489505651,-0.8912761507171931
1751764304.3851008,-0.5898434867593608,-0.8911898621964899,-0.5906375763538805,-0.8912354706365145
1751764304.4540715,-0.5900616736467069,-0.891086213002492,-0.5907280457000874,-0.8912055067258718
1751764304.5557506,-0.5902517484727563,-0.8910114073697717,-0.5908595877962474,-0.8911530679947155
1751764304.6247025,-0.5904386835056401,-0.8909247751513322,-0.5909411279020015,-0.8911148833399406
1751764304.7265823,-0.5904714296608093,-0.890932585433716,-0.5910526139211135,-0.8910550448533938
1751764304.7953427,-0.590639242411482,-0.8908357870808542,-0.5911213035914612,-0.8910137886993148
1751764304.8966365,-0.5906912448740417,-0.8908090845278261,-0.5912140062091239,-0.890951583774099
1751764304.9653587,-0.5907885687492375,-0.8907764857107374,-0.5912728581049997,-0.8909081463239756
1751764305.0670402,-0.5908974951624953,-0.8906951315199683,-0.5913508761519736,-0.8908447592593002
1751764305.1357937,-0.5909805656330926,-0.8906634347164867,-0.5913956368758313,-0.8908050242503113
1751764305.23672,-0.5910479850268292,-0.8906157746477317,-0.5914571802071921,-0.8907468066798485
1751764305.3059108,-0.5911427911277207,-0.8905418236762029,-0.5914976710680059,-0.8907053334065226
1751764305.4075289,-0.591185693454752,-0.8905174476025399,-0.5915500882290745,-0.8906480154594947
1751764305.4765139,-0.5912225848946048,-0.8905009674068385,-0.591582343438851,-0.8906099989382285
1751764305.5778143,-0.5912502331375626,-0.8904865926106255,-0.5916273007146391,-0.8905536215472611
1751764305.6467335,-0.5913109451536771,-0.890463237421946,-0.5916517805275983,-0.8905205064376477
1751764305.7488136,-0.5913637257923929,-0.8904037258071148,-0.5916889538055938,-0.890467071651337
1751764305.8174522,-0.5912814091414061,-0.8903928913253415,-0.5917349505957074,-0.8903926259070385
1751764305.918696,-0.591308917072743,-0.8904025528796651,-0.5917291352505895,-0.890404369473147
1751764305.987488,-0.5916786875448405,-0.8901712479149712,-0.5917272006789756,-0.8904117042839398
1751764306.088695,-0.5918779161978465,-0.8902228178912294,-0.5916891410658645,-0.8904783492285439
1751764306.1581984,-0.592154135634746,-0.8902736995299143,-0.5916388807263352,-0.8905554565903057
1751764306.259477,-0.592294324454365,-0.8904293677678328,-0.5915484677659261,-0.8906789711986739
1751764306.3283103,-0.5923524735960657,-0.8905778269940573,-0.5914874938383973,-0.8907520307980142
1751764306.4297833,-0.5922470170737915,-0.890660489203147,-0.5913873235790255,-0.8908578585593637
1751764306.4983923,-0.5920769809728491,-0.890610295795404,-0.5913217641487677,-0.8909189241495646
1751764306.6001377,-0.5919357965372206,-0.890740379787561,-0.5912016669134347,-0.8910161829961829
1751764306.669462,-0.5918956776169376,-0.8908412164288649,-0.5910982768982191,-0.8910875731079388
1751764306.7737932,-0.5919343099556574,-0.8909517689625248,-0.5909411189274338,-0.891178256194932
1751764306.8425467,-0.5918565702283326,-0.8911348250588009,-0.5908429373756776,-0.8912255831915847
1751764306.943673,-0.5896208001885923,-0.8905013914899023,-0.5936775168727118,-0.8899410686678795
1751764307.0120752,-0.5830308362193887,-0.8893689848178611,-0.5950379019744976,-0.889453060341438
1751764307.1137977,-0.5840297698799861,-0.8890591540978491,-0.5956668274744302,-0.8892510573894465
1751764307.1820052,-0.5923194353542502,-0.8892965158183606,-0.5955906375344279,-0.8892591802268724
1751764307.2840178,-0.5947858656299299,-0.8893667754569972,-0.5955307861700512,-0.8892615282684394
1751764307.3526175,-0.5957077988235355,-0.8894445021609961,-0.5955260099312255,-0.8892595560357622
1751764307.4547386,-0.5957223638172181,-0.8894771328221284,-0.5955662887023855,-0.8892511510627286
